id,conversation_id,flow_id,step_id,direction,payload,content_type,message_order,interaction_order,created_at
0eeb8b16-582e-4de4-8b8b-844721f65d9e,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,start,SEND,"{""content"":{""text"":""Aber: Positive Aktivitäten müssen keine große Sache sein!""},""content_type"":""text""}",text,5,0,2023-06-14 18:00:06.999022
b52eb5b9-f35a-4aab-aea2-4ae1da0e5227,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,start,SEND,"{""content"":{""text"":""Manchmal kann es schon helfen, wenn du duschen gehst und dich danach frisch fühlst. 🚿""},""content_type"":""text""}",text,8,0,2023-06-14 18:00:06.999022
a6b66f53-2949-469c-9325-16b6abe3ea8a,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,start,SEND,"{""content"":{""buttons"":[{""content"":{""accepts"":[""Ich verstehe. 👌"",""Ich verstehe. 👌""],""payload"":""Ich verstehe. 👌"",""title"":""Ich verstehe. 👌""},""content_type"":""button""},{""content"":{""accepts"":[""Alles klar."",""Alles klar.""],""payload"":""Alles klar."",""title"":""Alles klar.""},""content_type"":""button""}],""title"":""Auch solche kleinen Aktivitäten können helfen, deine Stimmung zu verbessern und auf bessere Gedanken zu kommen.""},""content_type"":""question""}",question,11,0,2023-06-14 18:00:06.999022
04760505-59e0-4dc8-9a83-fa7198b46a36,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,start,SEND,"{""content"":{""text"":""Aber da bist du nicht allein! Viele haben genug für die Schule, Universität oder Arbeit 🧑💼 zu tun und nur wenig Freizeit.""},""content_type"":""text""}",text,2,0,2023-06-14 18:00:06.999022
38b24fd0-fc0c-4859-a483-533ccd40d0af,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,start,RECEIVE,"{""content"":{""payload"":""Ich verstehe. 👌""},""content_type"":""payload""}",payload,0,0,2023-06-14 18:01:13.492198
b9404607-155a-4411-a5b8-03837a695eb9,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,start,SEND,"{""content"":{""text"":""Bestimmt kennst du ein paar Aktivitäten, bei denen du sagst, ...""},""content_type"":""text""}",text,2,0,2023-06-14 18:01:13.492198
1fe7deea-a6b0-44ae-8b89-8f8a8d075957,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,start,SEND,"{""content"":{""text"":""... das macht mir Spaß. 🎈 Dabei habe ich gute Laune. Dabei kann ich mich entspannen. 💆""},""content_type"":""text""}",text,5,0,2023-06-14 18:01:13.492198
eff3bb61-1477-4fe5-a409-e9a0270cdc99,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,start,SEND,"{""content"":{""text"":""Lass uns doch mal 3 Aktivitäten sammeln, die dir im Alltag Freude machen könnten. Okay?""},""content_type"":""text""}",text,8,0,2023-06-14 18:01:13.492198
8d627e0a-a29a-4a9c-bb9e-c2156ce46243,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,start,SEND,"{""content"":{""buttons"":[{""content"":{""accepts"":[""Ich weiß was, lass uns starten!"",""Ich weiß was, lass uns starten!""],""payload"":""Ich weiß was, lass uns starten!"",""title"":""Ich weiß was, lass uns starten!""},""content_type"":""button""},{""content"":{""accepts"":[""Zeig mir bitte Beispiele"",""Zeig mir bitte Beispiele""],""payload"":""Zeig mir bitte Beispiele"",""title"":""Zeig mir bitte Beispiele""},""content_type"":""button""}],""title"":""Fällt dir was ein oder soll ich dir Beispiele zeigen?""},""content_type"":""question""}",question,11,0,2023-06-14 18:01:13.492198
fa1b9ecf-07fa-4cdb-8479-fc9a402d8c23,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Super! Dann los! 🚀""},""content_type"":""text""}",text,2,1,2023-06-14 18:01:35.982647
08434134-e809-40fb-bb64-6ea6394210e7,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Was mach dir im Alltag Freude? Was ist die erste Aktivität, die dir einfällt?""},""content_type"":""text""}",text,5,1,2023-06-14 18:01:35.982647
8356b9e6-b3d7-4bd8-ba3f-a297f62d89ce,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,start,RECEIVE,"{""content"":{""payload"":""Ich weiß was, lass uns starten!""},""content_type"":""payload""}",payload,0,0,2023-06-14 18:01:35.982647
4227760c-6e71-46d9-9603-9ff5826db64d,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,RECEIVE,"{""content"":{""text"":""Laufen, Bouldern, Kino""},""content_type"":""text""}",text,0,0,2023-06-14 18:02:02.380271
e113bfed-8912-4b23-8c30-e538209bf307,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Danke. Und was ist die Zweite?""},""content_type"":""text""}",text,2,0,2023-06-14 18:02:02.380271
736b38f1-970d-4ef4-81b9-54686be8c2e0,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,RECEIVE,"{""content"":{""text"":""Bouldern""},""content_type"":""text""}",text,0,0,2023-06-14 18:02:22.871859
51a951a7-70e4-40f2-a1f6-448413ca482f,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""👍 Hast du noch eine dritte Aktivität für mich?""},""content_type"":""text""}",text,2,0,2023-06-14 18:02:22.871859
45e643e8-fd94-4d96-a73a-33d03ad5e483,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Denke daran: Nur wenn du etwas machst, dann wird es dir langsam besser gehen!""},""content_type"":""text""}",text,8,0,2023-06-14 18:02:30.313926
6a6ea18f-ee0a-4f4f-b01b-555c5b32cd2c,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""buttons"":[{""content"":{""accepts"":[""Okay 👍"",""Okay 👍""],""payload"":""Okay 👍"",""title"":""Okay 👍""},""content_type"":""button""}],""title"":""Damit du die schönen Aktivitäten auch wirklich umsetzt, planen wir die jetzt einfach gemeinsam!""},""content_type"":""question""}",question,11,0,2023-06-14 18:02:30.313926
aad6563a-8280-4fa8-95fc-441244242e47,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,RECEIVE,"{""content"":{""text"":""Kino""},""content_type"":""text""}",text,0,0,2023-06-14 18:02:30.313926
c75fee54-ec00-4c2b-a352-05ee1755567c,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Wohoo! 🥳 Geschafft! Jetzt haben wir 3 Aktivitäten, die dir Freude machen.""},""content_type"":""text""}",text,5,0,2023-06-14 18:02:30.313926
5590b925-fe4e-4ff1-93e3-e4e2e913348c,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""buttons"":[{""content"":{""accepts"":[""Ja, das kenne ich"",""Ja, das kenne ich""],""payload"":""Ja, das kenne ich"",""title"":""Ja, das kenne ich""},""content_type"":""button""},{""content"":{""accepts"":[""Nee, nicht wirklich"",""Nee, nicht wirklich""],""payload"":""Nee, nicht wirklich"",""title"":""Nee, nicht wirklich""},""content_type"":""button""}],""title"":""Kennst du das auch von dir?""},""content_type"":""question""}",question,5,0,2023-06-14 18:02:52.160852
ad6cd7ce-e127-410a-8e6a-43a8aa31c174,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Etwas zu planen ergibt Sinn, da viele junge Menschen gestresst sind.""},""content_type"":""text""}",text,2,0,2023-06-14 18:02:52.160852
521062bc-1d45-4a24-9912-cddebb375ba3,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,RECEIVE,"{""content"":{""payload"":""Okay 👍""},""content_type"":""payload""}",payload,0,0,2023-06-14 18:02:52.160852
c78a4904-f409-4337-b084-e466c4762a4e,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""buttons"":[{""content"":{""accepts"":[""👌 Klingt gut."",""👌 Klingt gut.""],""payload"":""👌 Klingt gut."",""title"":""👌 Klingt gut.""},""content_type"":""button""},{""content"":{""accepts"":[""Stimmt"",""Stimmt""],""payload"":""Stimmt"",""title"":""Stimmt""},""content_type"":""button""}],""title"":""Denn du hast was, auf das du dich freuen kannst. 🎉""},""content_type"":""question""}",question,5,0,2023-06-14 18:03:11.680003
7c32ec85-8f0b-4334-bd06-5c35756ab502,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Wenn du nämlich positive Aktivitäten planst, bist du gleich etwas entspannter!""},""content_type"":""text""}",text,2,0,2023-06-14 18:03:11.680003
2ed164ee-bcec-42a8-8d57-7c3e9e464160,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,RECEIVE,"{""content"":{""payload"":""Ja, das kenne ich""},""content_type"":""payload""}",payload,0,0,2023-06-14 18:03:11.680003
4fe79700-726c-454b-86d4-ec3dacab1614,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,RECEIVE,"{""content"":{""payload"":""👌 Klingt gut.""},""content_type"":""payload""}",payload,0,0,2023-06-14 18:03:26.235462
4bcbd425-5645-48c3-b4d5-a2d551de966f,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Lass uns das mal ausprobieren! Wir planen mal Aktivitäten, die dir Spaß machen!""},""content_type"":""text""}",text,2,0,2023-06-14 18:03:26.235462
49ee0691-0623-48b4-b383-e44440f0779f,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Pass dabei aber auf andere Termine auf. Die können wir ja nicht verändern. 📅""},""content_type"":""text""}",text,5,0,2023-06-14 18:03:26.235462
38f516c5-c974-4ab7-b140-6db86f3793aa,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Du musst dir für die schönen Aktivitäten einen echten Termin machen, dann ist es gleich viel einfacher...""},""content_type"":""text""}",text,8,0,2023-06-14 18:03:26.235462
46ed7cc6-4069-4238-97ba-71eff9a933ab,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""buttons"":[{""content"":{""accepts"":[""Okay"",""Okay""],""payload"":""Okay"",""title"":""Okay""},""content_type"":""button""}],""title"":""An sehr stressigen Tagen können die schönen Aktivitäten auch kurz sein: So zwischen 30 Sekunden und 15 Minuten.""},""content_type"":""question""}",question,11,0,2023-06-14 18:03:26.235462
087a1fc8-d1ff-40d5-9ed6-a090169acb54,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""buttons"":[{""content"":{""accepts"":[""👍"",""👍""],""payload"":""👍"",""title"":""👍""},""content_type"":""button""}],""title"":""Okay?""},""content_type"":""question""}",question,5,0,2023-06-14 18:03:50.159453
a9d8b11c-12a7-4d38-9508-8450156f6357,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Merke dir: Du musst wissen, 1. was du machen willst und 2. wann du es machen willst.""},""content_type"":""text""}",text,2,0,2023-06-14 18:03:50.159453
f36052e3-0b5f-46e0-91ff-66374ebfe0f5,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,RECEIVE,"{""content"":{""payload"":""Okay""},""content_type"":""payload""}",payload,0,0,2023-06-14 18:03:50.159453
0a04e5b1-6d7f-43b8-90da-a4ec107e522c,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""buttons"":[{""content"":{""accepts"":[""Laufen, Bouldern, Kino"",""Laufen, Bouldern, Kino""],""payload"":""Laufen, Bouldern, Kino"",""title"":""Laufen, Bouldern, Kino""},""content_type"":""button""},{""content"":{""accepts"":[""Bouldern"",""Bouldern""],""payload"":""Bouldern"",""title"":""Bouldern""},""content_type"":""button""},{""content"":{""accepts"":[""Kino"",""Kino""],""payload"":""Kino"",""title"":""Kino""},""content_type"":""button""}],""title"":""Welche der 3 möchtest du am liebsten mit mir planen?""},""content_type"":""question""}",question,8,0,2023-06-14 18:04:05.775989
5957a0d5-c2a6-4c9f-960a-b6d5c41625fb,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,RECEIVE,"{""content"":{""payload"":""👍""},""content_type"":""payload""}",payload,0,0,2023-06-14 18:04:05.775989
d63f97c3-dcaf-4a86-94c2-3c1ec9407377,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Erinnere dich nochmal an die 3 Aktivitäten, die du vorhin genannt hast: 1. Laufen, Bouldern, Kino, 2. Bouldern und 3. Kino.""},""content_type"":""text""}",text,2,0,2023-06-14 18:04:05.775989
914d396a-0744-4dec-8a1b-0d1e916a50ac,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Eine Aktivität davon würde ich gerne genau mit dir planen. Eine reicht erstmal.""},""content_type"":""text""}",text,5,0,2023-06-14 18:04:05.775989
509b1a3f-31a7-4164-b381-ead88a90f6fd,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,RECEIVE,"{""content"":{""payload"":""Bouldern""},""content_type"":""payload""}",payload,0,0,2023-06-14 18:04:23.938448
4b667417-e24b-4faf-9142-2144f50d7371,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Super! Jetzt wissen wir: WAS du machen willst.""},""content_type"":""text""}",text,2,0,2023-06-14 18:04:23.938448
5abef55f-6a1a-4624-9901-b181d8bb0437,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Dann lass uns schauen WANN!""},""content_type"":""text""}",text,5,0,2023-06-14 18:04:23.938448
4df6ae2a-1654-4d49-be61-9adc036325d4,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Wie viel Zeit ungefähr brauchst du für diese Aktivität? Falls du dafür irgendwo hinfahren musst, plane auch An- und Abfahrt ein!""},""content_type"":""text""}",text,8,0,2023-06-14 18:04:23.938448
a1f53d06-9acb-4a82-be7b-9e74ce02b0cb,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Okay, wie lange brauchst du?""},""content_type"":""text""}",text,11,0,2023-06-14 18:04:23.938448
dd52668f-5016-46c7-92c4-8f834a155b16,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,RECEIVE,"{""content"":{""text"":""3 Stunden""},""content_type"":""text""}",text,0,0,2023-06-14 18:04:55.425537
24bb79f4-2b55-4b20-9af1-4f741a570720,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""An welchem Tag hast du denn ausreichend Zeit, dass du diese Aktivität machen kannst? 📅""},""content_type"":""text""}",text,2,0,2023-06-14 18:04:55.425537
3b60538f-0bfd-4550-ae6e-9d95b59e2272,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Wann passt es für dich? An welchem Tag und zu welcher Uhrzeit?""},""content_type"":""text""}",text,5,0,2023-06-14 18:04:55.425537
da5800fe-be26-4844-8ae9-b519a21193ce,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,RECEIVE,"{""content"":{""text"":""Dienstag""},""content_type"":""text""}",text,0,0,2023-06-14 18:05:26.967791
24193ee0-7bcf-4de8-8988-06c6d09ef939,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""buttons"":[{""content"":{""accepts"":[""👍😎"",""👍😎""],""payload"":""👍😎"",""title"":""👍😎""},""content_type"":""button""}],""title"":""Jetzt haben wir: 1. WAS du machen willst, 2. WANN du es machen willst.""},""content_type"":""question""}",question,5,0,2023-06-14 18:05:26.967791
1f0f6121-15e1-4dab-832e-fdf057532403,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Perfekt!""},""content_type"":""text""}",text,2,0,2023-06-14 18:05:26.967791
fd66e875-3c10-40a9-af47-c498ee3af730,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,RECEIVE,"{""content"":{""payload"":""👍😎""},""content_type"":""payload""}",payload,0,0,2023-06-14 18:05:46.419642
4f4fa4d5-f578-428a-8f5c-58b41dc6b561,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""buttons"":[{""content"":{""accepts"":[""Wie noch was? 🤨"",""Wie noch was? 🤨""],""payload"":""Wie noch was? 🤨"",""title"":""Wie noch was? 🤨""},""content_type"":""button""},{""content"":{""accepts"":[""Welche denn?"",""Welche denn?""],""payload"":""Welche denn?"",""title"":""Welche denn?""},""content_type"":""button""}],""title"":""Eine Sache muss ich aber noch unbedingt von dir wissen! 🙄""},""content_type"":""question""}",question,2,0,2023-06-14 18:05:46.419642
7fb259fc-ecae-4d4f-a23d-f2a500de9853,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Und, was könnte bei dir dazwischen kommen?""},""content_type"":""text""}",text,8,0,2023-06-14 18:05:55.316233
b8a40fcd-a5b8-4d79-a7f3-2c7b3dbc8b8e,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Was könnte dich davon abhalten, die Aktivität zu machen? Also obwohl du es ja fest geplant hast!""},""content_type"":""text""}",text,2,0,2023-06-14 18:05:55.316233
7ab0f65b-690e-4f6b-aa1b-c72a085c82c6,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,RECEIVE,"{""content"":{""payload"":""Wie noch was? 🤨""},""content_type"":""payload""}",payload,0,0,2023-06-14 18:05:55.316233
f2677fd3-849d-4436-9198-1f7c6c322f25,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Oft hilft es, wenn du dir vorher überlegst, was dazwischen kommen könnte. Damit du vorbereitet bist, wenn das wirklich passiert.""},""content_type"":""text""}",text,5,0,2023-06-14 18:05:55.316233
024fe1df-ca0a-481a-bca7-b1f0f2283617,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,RECEIVE,"{""content"":{""text"":""Schlechtes Wetter""},""content_type"":""text""}",text,0,0,2023-06-14 18:06:21.118700
ea60b293-a279-428c-9f73-1ae5a0d6d7d5,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Verstehe!""},""content_type"":""text""}",text,2,0,2023-06-14 18:06:21.118700
74224fc4-1476-40af-9ef1-adfd3bd77951,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Und wie kannst du verhindern, dass du von deiner Aktivität abgehalten wirst? 💡 Tipp: Erinnerungen im Kalender oder Unterstützung durch Freunde können auch helfen.""},""content_type"":""text""}",text,5,0,2023-06-14 18:06:21.118700
72db60bc-4908-40a9-9ece-fd15cf5b7d17,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""buttons"":[{""content"":{""accepts"":[""Gern!"",""Gern!""],""payload"":""Gern!"",""title"":""Gern!""},""content_type"":""button""},{""content"":{""accepts"":[""Wenn es sein muss!"",""Wenn es sein muss!""],""payload"":""Wenn es sein muss!"",""title"":""Wenn es sein muss!""},""content_type"":""button""}],""title"":""Lass mich das noch mal zusammenfassen, okay?""},""content_type"":""question""}",question,5,0,2023-06-14 18:07:05.369973
970436b2-f00d-4fd3-bf36-c9a1da3313bf,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,RECEIVE,"{""content"":{""text"":""Begleitung""},""content_type"":""text""}",text,0,0,2023-06-14 18:07:05.369973
f9e8b6a1-a7cd-4329-bbd2-1456c5f93d17,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Sehr gut! Jetzt haben wir schon mal einen Plan. 👍""},""content_type"":""text""}",text,2,0,2023-06-14 18:07:05.369973
f3db67d2-bc22-4af7-8c69-b49d266a5439,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""buttons"":[{""content"":{""accepts"":[""Danke!"",""Danke!""],""payload"":""Danke!"",""title"":""Danke!""},""content_type"":""button""},{""content"":{""accepts"":[""👍"",""👍""],""payload"":""👍"",""title"":""👍""},""content_type"":""button""}],""title"":""In diesen Schritten kannst du es ab jetzt immer angehen. Das hilft dir, die schönen Aktivitäten auch wirklich zu machen.""},""content_type"":""question""}",question,14,0,2023-06-14 18:07:22.937783
1b09c220-079c-4989-b5dc-a22ffd0dd8c3,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""4. Überlege, was dich davon ABHALTEN könnte! 5. Und, was du DAGEGEN tun kannst.""},""content_type"":""text""}",text,11,0,2023-06-14 18:07:22.937783
d8884419-6217-46af-9702-9caccdcfea59,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""1. Überlege, WAS du machen willst! 2. Überlege, WANN du es machen willst! 3. Trage es dir als Termin in deinen Kalender ein!""},""content_type"":""text""}",text,5,0,2023-06-14 18:07:22.937783
7447471e-a2cf-4824-be22-f2d9d1cd5624,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Wenn du etwas Schönes machen möchtest, gehst du so vor:""},""content_type"":""text""}",text,2,0,2023-06-14 18:07:22.937783
240cb6a1-e9f0-457f-b95b-a02984909320,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""und""},""content_type"":""text""}",text,8,0,2023-06-14 18:07:22.937783
55da6a31-a6f4-46fc-bf99-3c18c69b6db1,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,RECEIVE,"{""content"":{""payload"":""Gern!""},""content_type"":""payload""}",payload,0,0,2023-06-14 18:07:22.937783
8006dee0-bde8-49eb-ae25-f35d79811a1e,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Versuch in den nächsten Tagen mal, diese Methode anzuwenden. 🙏""},""content_type"":""text""}",text,5,0,2023-06-14 18:07:59.501720
882ee2bb-a97f-402a-8556-754ca77a04c3,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Okay, das war doch schon mal sehr gut! Ich bin stolz auf dich! 🤩""},""content_type"":""text""}",text,2,0,2023-06-14 18:07:59.501720
accfb014-3cdf-4529-bfb0-0e129f782a67,356afe07-1bc0-43ee-a3d6-c8bbff8350b4,verhaltensaktivierung-2,aktivitaeten_finden,RECEIVE,"{""content"":{""payload"":""Danke!""},""content_type"":""payload""}",payload,0,0,2023-06-14 18:07:59.501720
acdc6f13-cc0f-4605-884d-e64a761d81c1,9417bf07-a3ec-441a-aacc-c7f85d09fc1e,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Du musst dir für die schönen Aktivitäten einen echten Termin machen, dann ist es gleich viel einfacher...""},""content_type"":""text""}",text,8,0,2023-06-14 18:10:45.329440
c6bea93b-aaf5-49f6-bfae-11a8f24bcd6f,9417bf07-a3ec-441a-aacc-c7f85d09fc1e,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Pass dabei aber auf andere Termine auf. Die können wir ja nicht verändern. 📅""},""content_type"":""text""}",text,5,0,2023-06-14 18:10:45.329440
69c3cef3-eb1d-468d-88cf-dfcb315a981a,9417bf07-a3ec-441a-aacc-c7f85d09fc1e,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""buttons"":[{""content"":{""accepts"":[""Okay"",""Okay""],""payload"":""Okay"",""title"":""Okay""},""content_type"":""button""}],""title"":""An sehr stressigen Tagen können die schönen Aktivitäten auch kurz sein: So zwischen 30 Sekunden und 15 Minuten.""},""content_type"":""question""}",question,11,0,2023-06-14 18:10:45.329440
aabd125e-c2de-4493-8a5d-d7622d0fe0a2,9417bf07-a3ec-441a-aacc-c7f85d09fc1e,verhaltensaktivierung-2,aktivitaeten_finden,RECEIVE,"{""content"":{""payload"":""Stimmt""},""content_type"":""payload""}",payload,0,0,2023-06-14 18:10:45.329440
6af942cf-6f7e-44d8-98e4-71c7ac29053d,9417bf07-a3ec-441a-aacc-c7f85d09fc1e,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Lass uns das mal ausprobieren! Wir planen mal Aktivitäten, die dir Spaß machen!""},""content_type"":""text""}",text,2,0,2023-06-14 18:10:45.329440
00e109c5-4124-468a-a9d3-3de9961684b7,9417bf07-a3ec-441a-aacc-c7f85d09fc1e,verhaltensaktivierung-2,aktivitaeten_finden,RECEIVE,"{""content"":{""payload"":""Okay""},""content_type"":""payload""}",payload,0,0,2023-06-14 18:11:07.075989
26283b5e-07a9-469f-8a5c-72b1c37dd3f5,9417bf07-a3ec-441a-aacc-c7f85d09fc1e,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Merke dir: Du musst wissen, 1. was du machen willst und 2. wann du es machen willst.""},""content_type"":""text""}",text,2,0,2023-06-14 18:11:07.075989
